__time,/plot_data/data.0,/plot_data/data.1,/plot_data/data.10,/plot_data/data.11,/plot_data/data.12,/plot_data/data.13,/plot_data/data.14,/plot_data/data.15,/plot_data/data.16,/plot_data/data.17,/plot_data/data.18,/plot_data/data.19,/plot_data/data.2,/plot_data/data.20,/plot_data/data.21,/plot_data/data.22,/plot_data/data.23,/plot_data/data.24,/plot_data/data.25,/plot_data/data.26,/plot_data/data.27,/plot_data/data.28,/plot_data/data.29,/plot_data/data.3,/plot_data/data.30,/plot_data/data.31,/plot_data/data.32,/plot_data/data.33,/plot_data/data.34,/plot_data/data.35,/plot_data/data.36,/plot_data/data.37,/plot_data/data.38,/plot_data/data.39,/plot_data/data.4,/plot_data/data.40,/plot_data/data.41,/plot_data/data.42,/plot_data/data.43,/plot_data/data.44,/plot_data/data.45,/plot_data/data.46,/plot_data/data.47,/plot_data/data.48,/plot_data/data.49,/plot_data/data.5,/plot_data/data.50,/plot_data/data.51,/plot_data/data.52,/plot_data/data.53,/plot_data/data.54,/plot_data/data.55,/plot_data/data.56,/plot_data/data.57,/plot_data/data.58,/plot_data/data.59,/plot_data/data.6,/plot_data/data.60,/plot_data/data.61,/plot_data/data.62,/plot_data/data.63,/plot_data/data.7,/plot_data/data.8,/plot_data/data.9,/robotiq_ft_wrench/header/seq,/robotiq_ft_wrench/header/stamp,/robotiq_ft_wrench/wrench/force/x,/robotiq_ft_wrench/wrench/force/y,/robotiq_ft_wrench/wrench/force/z,/robotiq_ft_wrench/wrench/torque/x,/robotiq_ft_wrench/wrench/torque/y,/robotiq_ft_wrench/wrench/torque/z
1701093136.796642,-0.699445069,0.007527950,-0.018774411,0.002322492,-1.103875485,0.837728133,-5.880389743,0.049716216,-0.014026723,-0.161969257,0.000377922,-0.000383245,0.165945441,0.000682392,-0.000891825,-0.001445263,-0.000107980,1.000000000,1.000000000,-2.273119197,0.024608919,0.279580937,18.896124515,3.128861666,-19.162271867,34.119610257,-0.668868979,-0.722631392,-0.161969257,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.015864268,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.787732840,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,32764.000000000,-0.698901206,-524315568.000000000,32764.000000000,0.000000000,0.000000000,0.008008550,0.165274837,-3.140269801,,,,,,,,
1701093136.806221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152057.000000000,1701093136.805978060,-3.079999924,15.420000076,96.889999390,0.501999974,-0.425000012,-0.250000000
1701093136.822558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152058.000000000,1701093136.822246313,-3.019999981,15.399999619,96.819999695,0.500000000,-0.428999990,-0.250000000
1701093136.838822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152059.000000000,1701093136.838510036,-3.069999933,15.380000114,96.819999695,0.504000008,-0.425000012,-0.250000000
1701093136.855169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152060.000000000,1701093136.854875803,-3.069999933,15.399999619,96.879997253,0.504999995,-0.426999986,-0.247999996
1701093136.871289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152061.000000000,1701093136.871162176,-3.069999933,15.390000343,96.919998169,0.503000021,-0.425999999,-0.250999987
1701093136.887617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152062.000000000,1701093136.887446404,-3.029999971,15.380000114,96.919998169,0.499000013,-0.426999986,-0.247999996
1701093136.897605,-0.699445069,0.007527950,-0.018775373,0.002322256,-1.107375482,0.825728097,-5.886890368,0.049316215,-0.013676723,-0.161619258,0.000377852,-0.000383485,0.165945441,0.000682262,-0.000892959,-0.001444300,-0.000107746,1.000000000,1.000000000,-2.276539449,0.025081419,0.281330935,18.892624518,3.128861666,-19.174271903,34.113109632,-0.669718982,-0.722150142,-0.161619258,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.015864268,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.787732840,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,32764.000000000,-0.698901382,-524315568.000000000,32764.000000000,0.000000000,0.000000000,0.008008910,0.165274964,-3.140270930,,,,,,,,
1701093136.903881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152063.000000000,1701093136.903733015,-3.049999952,15.380000114,96.900001526,0.505999982,-0.428000003,-0.250000000
1701093136.920073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152064.000000000,1701093136.920004368,-3.089999914,15.350000381,96.900001526,0.504999995,-0.426999986,-0.250999987
