__time,/plot_data/data.0,/plot_data/data.1,/plot_data/data.10,/plot_data/data.11,/plot_data/data.12,/plot_data/data.13,/plot_data/data.14,/plot_data/data.15,/plot_data/data.16,/plot_data/data.17,/plot_data/data.18,/plot_data/data.19,/plot_data/data.2,/plot_data/data.20,/plot_data/data.21,/plot_data/data.22,/plot_data/data.23,/plot_data/data.24,/plot_data/data.25,/plot_data/data.26,/plot_data/data.27,/plot_data/data.28,/plot_data/data.29,/plot_data/data.3,/plot_data/data.30,/plot_data/data.31,/plot_data/data.32,/plot_data/data.33,/plot_data/data.34,/plot_data/data.35,/plot_data/data.36,/plot_data/data.37,/plot_data/data.38,/plot_data/data.39,/plot_data/data.4,/plot_data/data.40,/plot_data/data.41,/plot_data/data.42,/plot_data/data.43,/plot_data/data.44,/plot_data/data.45,/plot_data/data.46,/plot_data/data.47,/plot_data/data.48,/plot_data/data.49,/plot_data/data.5,/plot_data/data.50,/plot_data/data.51,/plot_data/data.52,/plot_data/data.53,/plot_data/data.54,/plot_data/data.55,/plot_data/data.56,/plot_data/data.57,/plot_data/data.58,/plot_data/data.59,/plot_data/data.6,/plot_data/data.60,/plot_data/data.61,/plot_data/data.62,/plot_data/data.63,/plot_data/data.7,/plot_data/data.8,/plot_data/data.9,/robotiq_ft_wrench/header/seq,/robotiq_ft_wrench/header/stamp,/robotiq_ft_wrench/wrench/force/x,/robotiq_ft_wrench/wrench/force/y,/robotiq_ft_wrench/wrench/force/z,/robotiq_ft_wrench/wrench/torque/x,/robotiq_ft_wrench/wrench/torque/y,/robotiq_ft_wrench/wrench/torque/z
1701093016.301638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144529.000000000,1701093016.301356077,-3.220000029,17.260000229,95.709999084,0.476999998,-0.412000000,-0.310999990
1701093016.317842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144530.000000000,1701093016.317605734,-3.279999971,17.180000305,95.730003357,0.476999998,-0.409999996,-0.312999994
1701093016.334163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144531.000000000,1701093016.333859921,-3.250000000,17.239999771,95.699996948,0.476000011,-0.412999988,-0.312000006
1701093016.350367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144532.000000000,1701093016.350117445,-3.230000019,17.239999771,95.680000305,0.474000007,-0.412999988,-0.312999994
1701093016.366478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144533.000000000,1701093016.366341591,-3.220000029,17.219999313,95.660003662,0.474999994,-0.414000005,-0.310999990
1701093016.382897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144534.000000000,1701093016.382580280,-3.250000000,17.200000763,95.699996948,0.477999985,-0.411000013,-0.310999990
1701093016.398107,-0.699445069,0.007527950,-0.018820826,0.002363230,-1.314875522,2.675728193,-7.089391665,0.022816216,0.001223273,-0.223219258,0.000373702,-0.000346485,0.165945441,0.000658212,-0.000835792,-0.001398938,-0.000148813,1.000000000,1.000000000,-2.719289963,0.047243917,0.302730950,18.685124478,3.128861666,-17.324271807,32.910608335,-0.626843977,-0.699468895,-0.223219258,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.015864268,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.787732840,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,32764.000000000,-0.698910735,-524315568.000000000,32764.000000000,0.000000000,0.000000000,0.007965776,0.165298744,-3.140214592,,,,,,,,
1701093016.399140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144535.000000000,1701093016.398837566,-3.250000000,17.190000534,95.699996948,0.476000011,-0.414000005,-0.312000006
1701093016.415280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144536.000000000,1701093016.415094614,-3.269999981,17.250000000,95.680000305,0.472999990,-0.412000000,-0.312000006
1701093016.427351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144537.000000000,1701093016.427269459,-3.279999971,17.309999466,95.650001526,0.476999998,-0.414000005,-0.312000006
1701093016.443623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144538.000000000,1701093016.443490505,-3.299999952,17.260000229,95.699996948,0.479999989,-0.411000013,-0.310999990
1701093016.459934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144539.000000000,1701093016.459755898,-3.279999971,17.209999084,95.680000305,0.472999990,-0.412000000,-0.312999994
1701093016.476171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144540.000000000,1701093016.476016283,-3.240000010,17.239999771,95.650001526,0.472000003,-0.412999988,-0.312000006
1701093016.492417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144541.000000000,1701093016.492262125,-3.190000057,17.250000000,95.690002441,0.476999998,-0.414000005,-0.310999990
1701093016.508734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144542.000000000,1701093016.508538723,-3.259999990,17.319999695,95.709999084,0.479999989,-0.412000000,-0.312000006
1701093016.525011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144543.000000000,1701093016.524815559,-3.289999962,17.290000916,95.699996948,0.476000011,-0.412000000,-0.310999990
