__time,/plot_data/data.0,/plot_data/data.1,/plot_data/data.10,/plot_data/data.11,/plot_data/data.12,/plot_data/data.13,/plot_data/data.14,/plot_data/data.15,/plot_data/data.16,/plot_data/data.17,/plot_data/data.18,/plot_data/data.19,/plot_data/data.2,/plot_data/data.20,/plot_data/data.21,/plot_data/data.22,/plot_data/data.23,/plot_data/data.24,/plot_data/data.25,/plot_data/data.26,/plot_data/data.27,/plot_data/data.28,/plot_data/data.29,/plot_data/data.3,/plot_data/data.30,/plot_data/data.31,/plot_data/data.32,/plot_data/data.33,/plot_data/data.34,/plot_data/data.35,/plot_data/data.36,/plot_data/data.37,/plot_data/data.38,/plot_data/data.39,/plot_data/data.4,/plot_data/data.40,/plot_data/data.41,/plot_data/data.42,/plot_data/data.43,/plot_data/data.44,/plot_data/data.45,/plot_data/data.46,/plot_data/data.47,/plot_data/data.48,/plot_data/data.49,/plot_data/data.5,/plot_data/data.50,/plot_data/data.51,/plot_data/data.52,/plot_data/data.53,/plot_data/data.54,/plot_data/data.55,/plot_data/data.56,/plot_data/data.57,/plot_data/data.58,/plot_data/data.59,/plot_data/data.6,/plot_data/data.60,/plot_data/data.61,/plot_data/data.62,/plot_data/data.63,/plot_data/data.7,/plot_data/data.8,/plot_data/data.9,/robotiq_ft_wrench/header/seq,/robotiq_ft_wrench/header/stamp,/robotiq_ft_wrench/wrench/force/x,/robotiq_ft_wrench/wrench/force/y,/robotiq_ft_wrench/wrench/force/z,/robotiq_ft_wrench/wrench/torque/x,/robotiq_ft_wrench/wrench/torque/y,/robotiq_ft_wrench/wrench/torque/z
1701093254.576773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159414.000000000,1701093254.576351643,-0.209999993,16.270000458,98.389999390,0.527000010,-0.412000000,-0.017999999
1701093254.592996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159415.000000000,1701093254.592603922,-0.119999997,16.120000839,98.459999084,0.559000015,-0.419000000,-0.016000001
1701093254.597740,-0.699445069,0.007527950,-0.018574265,0.002166708,1.800124478,1.556728282,-4.344890170,0.099516221,-0.005026730,0.072330739,0.000436002,-0.000368865,0.165945441,0.000713102,-0.000789475,-0.001645063,0.000048220,1.000000000,1.000000000,-1.583954357,-0.068031086,-0.647719053,21.800124478,3.128861666,-18.443271718,35.655109830,-0.592106468,-0.822531398,0.072330739,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.015864268,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.787732840,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,32764.000000000,-0.698821251,-524315568.000000000,32764.000000000,0.000000000,0.000000000,0.007983531,0.165245657,-3.140164301,,,,,,,,
1701093254.609239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159416.000000000,1701093254.608891726,-0.230000004,16.010000229,98.489997864,0.582000017,-0.407000005,-0.014000000
1701093254.625535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159417.000000000,1701093254.625187159,-0.109999999,16.170000076,98.510002136,0.554000020,-0.419000000,-0.015000000
1701093254.641580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159418.000000000,1701093254.641424894,-0.200000003,16.270000458,98.459999084,0.531000018,-0.412000000,-0.016000001
1701093254.658097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159419.000000000,1701093254.657675028,-0.079999998,16.120000839,98.410003662,0.551999986,-0.419000000,-0.017000001
1701093254.674346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159420.000000000,1701093254.673948765,-0.010000000,16.010000229,98.459999084,0.577000022,-0.425000012,-0.014000000
1701093254.690405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159421.000000000,1701093254.690204859,-0.100000001,16.059999466,98.489997864,0.558000028,-0.416999996,-0.013000000
1701093254.697169,-0.699445069,0.007527950,-0.018572965,0.002166644,1.812124477,1.560728326,-4.335890536,0.099516224,-0.005226730,0.072430738,0.000436242,-0.000368785,0.165945441,0.000713282,-0.000789275,-0.001646363,0.000048287,1.000000000,1.000000000,-1.580214499,-0.068651087,-0.652419053,21.812124477,3.128861666,-18.439271674,35.664109464,-0.591956464,-0.823181398,0.072430738,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.015864268,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.787732840,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,32764.000000000,-0.698820869,-524315568.000000000,32764.000000000,0.000000000,0.000000000,0.007983431,0.165245484,-3.140164100,,,,,,,,
1701093254.706784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159422.000000000,1701093254.706466675,-0.039999999,16.200000763,98.470001221,0.528999984,-0.428000003,-0.018999999
1701093254.723061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159423.000000000,1701093254.722732306,-0.170000002,16.159999847,98.470001221,0.546999991,-0.416999996,-0.020000000
1701093254.739337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159424.000000000,1701093254.739027977,-0.050000001,16.030000687,98.440002441,0.574000001,-0.425000012,-0.015000000
1701093254.755582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159425.000000000,1701093254.755300760,-0.200000003,16.180000305,98.449996948,0.541000009,-0.414000005,-0.014000000
1701093254.771703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159426.000000000,1701093254.771536589,-0.100000001,16.170000076,98.459999084,0.533999979,-0.425000012,-0.016000001
1701093254.788004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159427.000000000,1701093254.787778616,-0.140000001,16.139999390,98.510002136,0.564999998,-0.414000005,-0.017999999
