__time,/plot_data/data.0,/plot_data/data.1,/plot_data/data.10,/plot_data/data.11,/plot_data/data.18,/plot_data/data.19,/plot_data/data.2,/plot_data/data.20,/plot_data/data.21,/plot_data/data.22,/plot_data/data.23,/plot_data/data.24,/plot_data/data.25,/plot_data/data.26,/plot_data/data.27,/plot_data/data.28,/plot_data/data.29,/plot_data/data.3,/plot_data/data.30,/plot_data/data.31,/plot_data/data.32,/plot_data/data.33,/plot_data/data.34,/plot_data/data.35,/plot_data/data.36,/plot_data/data.37,/plot_data/data.38,/plot_data/data.39,/plot_data/data.4,/plot_data/data.40,/plot_data/data.41,/plot_data/data.42,/plot_data/data.43,/plot_data/data.44,/plot_data/data.45,/plot_data/data.46,/plot_data/data.47,/plot_data/data.48,/plot_data/data.49,/plot_data/data.5,/plot_data/data.50,/plot_data/data.51,/plot_data/data.52,/plot_data/data.53,/plot_data/data.54,/plot_data/data.55,/plot_data/data.56,/plot_data/data.57,/plot_data/data.58,/plot_data/data.59,/plot_data/data.6,/plot_data/data.60,/plot_data/data.61,/plot_data/data.62,/plot_data/data.63,/plot_data/data.7,/plot_data/data.8,/plot_data/data.9,/robotiq_ft_wrench/header/seq,/robotiq_ft_wrench/header/stamp,/robotiq_ft_wrench/wrench/force/x,/robotiq_ft_wrench/wrench/force/y,/robotiq_ft_wrench/wrench/force/z,/robotiq_ft_wrench/wrench/torque/x,/robotiq_ft_wrench/wrench/torque/y,/robotiq_ft_wrench/wrench/torque/z
1705311028.765635,11.648147597,-9.942432785,-0.514500002,0.552833319,0.000000000,0.000000000,11.416350593,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.130472721,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.233828148,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.244449183,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-15.250000159,0.000000000,0.000000000,0.000000000,0.000000000,-41.286666234,163.446665446,0.181666665,,,,,,,,
1705311028.767286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368014.000000000,1705311028.767067909,-15.250000000,-41.340000153,163.449996948,0.179000005,-0.514999986,0.554000020
1705311028.783577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368015.000000000,1705311028.783344984,-15.239999771,-41.380001068,163.460006714,0.180000007,-0.513999999,0.554000020
1705311028.799758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368016.000000000,1705311028.799604416,-15.220000267,-41.310001373,163.470001221,0.181999996,-0.514999986,0.551999986
1705311028.816086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368017.000000000,1705311028.815836906,-15.210000038,-41.290000916,163.440002441,0.180999994,-0.514999986,0.551999986
1705311028.832409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368018.000000000,1705311028.832093000,-15.189999580,-41.310001373,163.449996948,0.180999994,-0.515999973,0.551999986
1705311028.844610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368019.000000000,1705311028.844302654,-15.199999809,-41.369998932,163.429992676,0.180000007,-0.515999973,0.549000025
1705311028.857126,11.679814511,-9.989100520,-0.515166650,0.552166671,0.000000000,0.000000000,11.419684639,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.131639385,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.234494796,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.243782535,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-15.218333244,0.000000000,0.000000000,0.000000000,0.000000000,-41.333333969,163.449999491,0.180500001,,,,,,,,
1705311028.860806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368020.000000000,1705311028.860694408,-15.140000343,-41.319999695,163.429992676,0.180999994,-0.517000020,0.550999999
1705311028.877173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368021.000000000,1705311028.876940966,-15.210000038,-41.319999695,163.490005493,0.180999994,-0.515999973,0.551999986
1705311028.893440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368022.000000000,1705311028.893211365,-15.229999542,-41.310001373,163.460006714,0.181999996,-0.514999986,0.555000007
1705311028.910066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368023.000000000,1705311028.909662962,-15.189999580,-41.340000153,163.500000000,0.180999994,-0.514999986,0.554000020
1705311028.926317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368024.000000000,1705311028.926023960,-15.210000038,-41.389999390,163.449996948,0.178000003,-0.514999986,0.554000020
1705311028.942680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368025.000000000,1705311028.942393064,-15.180000305,-41.349998474,163.440002441,0.178000003,-0.514999986,0.552999973
1705311028.958890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368026.000000000,1705311028.958687305,-15.229999542,-41.319999695,163.490005493,0.180000007,-0.514999986,0.550999999
1705311028.959310,11.704814448,-9.994099681,-0.515499989,0.553166668,0.000000000,0.000000000,11.431352526,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.131972721,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.234828135,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.244782532,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-15.193333308,0.000000000,0.000000000,0.000000000,0.000000000,-41.338333130,163.461667379,0.180166664,,,,,,,,
1705311028.975245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368027.000000000,1705311028.974983931,-15.250000000,-41.330001831,163.440002441,0.180999994,-0.514999986,0.552999973
1705311028.991371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368028.000000000,1705311028.991229534,-15.289999962,-41.310001373,163.460006714,0.180999994,-0.513999999,0.551999986
1705311029.007730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368029.000000000,1705311029.007493258,-15.239999771,-41.259998322,163.419998169,0.181999996,-0.513999999,0.551999986
1705311029.024005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368030.000000000,1705311029.023773193,-15.250000000,-41.310001373,163.449996948,0.180999994,-0.513999999,0.552999973
1705311029.040572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368031.000000000,1705311029.040217400,-15.239999771,-41.349998474,163.449996948,0.180999994,-0.514999986,0.550999999
1705311029.052636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368032.000000000,1705311029.052540302,-15.270000458,-41.319999695,163.440002441,0.180000007,-0.513999999,0.552999973
1705311029.057443,11.645290684,-9.970052374,-0.514428564,0.552142841,0.000000000,0.000000000,11.419686455,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.131282245,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.233756710,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.243758706,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-15.252857072,0.000000000,0.000000000,0.000000000,0.000000000,-41.314285823,163.450001308,0.180857141,,,,,,,,
1705311029.068985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368033.000000000,1705311029.068857431,-15.260000229,-41.330001831,163.429992676,0.180999994,-0.514999986,0.550999999
1705311029.085222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368034.000000000,1705311029.085129738,-15.229999542,-41.290000916,163.389999390,0.182999998,-0.513999999,0.552999973
1705311029.101457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368035.000000000,1705311029.101357222,-15.250000000,-41.310001373,163.399993896,0.181999996,-0.514999986,0.552999973
1705311029.117808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368036.000000000,1705311029.117632866,-15.189999580,-41.360000610,163.460006714,0.180000007,-0.514999986,0.551999986
1705311029.134103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368037.000000000,1705311029.133931637,-15.239999771,-41.400001526,163.419998169,0.178000003,-0.513000011,0.550999999
1705311029.150800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368038.000000000,1705311029.150402546,-15.300000191,-41.380001068,163.410003662,0.179000005,-0.513000011,0.550999999
1705311029.167140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368039.000000000,1705311029.166824341,-15.300000191,-41.419998169,163.410003662,0.179000005,-0.513000011,0.555000007
1705311029.183183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368040.000000000,1705311029.183058977,-15.229999542,-41.360000610,163.440002441,0.180000007,-0.513999999,0.552999973
1705311029.199413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368041.000000000,1705311029.199305534,-15.170000076,-41.279998779,163.429992676,0.180999994,-0.514999986,0.554000020
1705311029.215631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368042.000000000,1705311029.215533972,-15.189999580,-41.360000610,163.479995728,0.180000007,-0.515999973,0.551999986
1705311029.232018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368043.000000000,1705311029.231921434,-15.180000305,-41.409999847,163.440002441,0.178000003,-0.517000020,0.554000020
1705311029.244294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368044.000000000,1705311029.244195938,-15.180000305,-41.400001526,163.419998169,0.179000005,-0.517000020,0.551999986
1705311029.260528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368045.000000000,1705311029.260446548,-15.199999809,-41.400001526,163.429992676,0.180000007,-0.515999973,0.551999986
1705311029.276776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368046.000000000,1705311029.276665449,-15.229999542,-41.310001373,163.449996948,0.182999998,-0.513999999,0.551999986
1705311029.293018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368047.000000000,1705311029.292895317,-15.250000000,-41.310001373,163.440002441,0.180999994,-0.513999999,0.554000020
1705311029.309398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368048.000000000,1705311029.309139252,-15.270000458,-41.310001373,163.410003662,0.180000007,-0.514999986,0.554000020
1705311029.325463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368049.000000000,1705311029.325363398,-15.260000229,-41.250000000,163.449996948,0.181999996,-0.514999986,0.552999973
1705311029.341778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368050.000000000,1705311029.341632128,-15.270000458,-41.250000000,163.490005493,0.184000000,-0.513999999,0.552999973
1705311029.358091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368051.000000000,1705311029.357916832,-15.210000038,-41.310001373,163.470001221,0.181999996,-0.514999986,0.551999986
1705311029.374336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368052.000000000,1705311029.374172926,-15.300000191,-41.270000458,163.449996948,0.181999996,-0.513000011,0.551999986
1705311029.390453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368053.000000000,1705311029.390394449,-15.310000420,-41.299999237,163.429992676,0.182999998,-0.513000011,0.552999973
1705311029.406733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368054.000000000,1705311029.406608820,-15.189999580,-41.299999237,163.440002441,0.180000007,-0.515999973,0.552999973
1705311029.423094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368055.000000000,1705311029.422843218,-15.189999580,-41.380001068,163.460006714,0.179000005,-0.515999973,0.552999973
1705311029.439141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368056.000000000,1705311029.439077854,-15.229999542,-41.299999237,163.470001221,0.180000007,-0.514999986,0.554000020
1705311029.455557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368057.000000000,1705311029.455312252,-15.300000191,-41.259998322,163.440002441,0.180999994,-0.513000011,0.554000020
1705311029.471834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368058.000000000,1705311029.471560478,-15.319999695,-41.279998779,163.470001221,0.180999994,-0.513000011,0.554000020
1705311029.488121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368059.000000000,1705311029.487880468,-15.229999542,-41.250000000,163.449996948,0.180999994,-0.514999986,0.552999973
1705311029.500322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368060.000000000,1705311029.500157833,-15.239999771,-41.299999237,163.449996948,0.180000007,-0.514999986,0.552999973
1705311029.516987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368061.000000000,1705311029.516714096,-15.270000458,-41.380001068,163.440002441,0.180000007,-0.514999986,0.551999986
1705311029.533396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368062.000000000,1705311029.533168793,-15.279999733,-41.369998932,163.419998169,0.180999994,-0.513000011,0.550000012
1705311029.549757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368063.000000000,1705311029.549608469,-15.260000229,-41.369998932,163.410003662,0.180999994,-0.512000024,0.550000012
1705311029.565977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368064.000000000,1705311029.565872431,-15.220000267,-41.409999847,163.429992676,0.179000005,-0.514999986,0.554000020
1705311029.582462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368065.000000000,1705311029.582188368,-15.220000267,-41.409999847,163.449996948,0.180000007,-0.514999986,0.552999973
1705311029.598718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368066.000000000,1705311029.598617077,-15.260000229,-41.299999237,163.479995728,0.180999994,-0.513000011,0.554000020
1705311029.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368067.000000000,1705311029.614873409,-15.310000420,-41.259998322,163.440002441,0.181999996,-0.512000024,0.551999986
